Mallorca,Valladolid,26,Mallorca,1990-1991,1ª,0,0
Zaragoza,Betis,26,Zaragoza,1990-1991,1ª,2,0
Cadiz,Valencia,26,Cadiz,1990-1991,1ª,0,0
Real Sociedad,Espanyol,26,Real Sociedad,1990-1991,1ª,0,0
Logroñes,Real Madrid,26,Logroñes,1990-1991,1ª,1,0
Oviedo,Burgos (Real),26,Oviedo,1990-1991,1ª,1,1
Burgos (Real),At. Madrid,27,Burgos (Real),1990-1991,1ª,1,1
Sporting Gijon,Barcelona,27,Sporting Gijon,1990-1991,1ª,1,0
Osasuna,Castellon,27,Osasuna,1990-1991,1ª,2,0
Ath. Bilbao,Sevilla,27,Ath. Bilbao,1990-1991,1ª,2,0
Tenerife,Mallorca,27,Tenerife,1990-1991,1ª,2,1
Valladolid,Zaragoza,27,Valladolid,1990-1991,1ª,0,0
Betis,Cadiz,27,Betis,1990-1991,1ª,3,0
Valencia,Real Sociedad,27,Valencia,1990-1991,1ª,0,1
Espanyol,Logroñes,27,Espanyol,1990-1991,1ª,0,1
Real Madrid,Oviedo,27,Real Madrid,1990-1991,1ª,1,1
Barcelona,At. Madrid,28,Barcelona,1990-1991,1ª,1,1
Castellon,Sporting Gijon,28,Castellon,1990-1991,1ª,3,2
Sevilla,Osasuna,28,Sevilla,1990-1991,1ª,2,1
Mallorca,Ath. Bilbao,28,Mallorca,1990-1991,1ª,0,0
Zaragoza,Tenerife,28,Zaragoza,1990-1991,1ª,0,1
Cadiz,Valladolid,28,Cadiz,1990-1991,1ª,0,0
Real Sociedad,Betis,28,Real Sociedad,1990-1991,1ª,1,0
Logroñes,Valencia,28,Logroñes,1990-1991,1ª,1,0
Oviedo,Espanyol,28,Oviedo,1990-1991,1ª,4,1
Real Madrid,Burgos (Real),28,Real Madrid,1990-1991,1ª,0,1
Burgos (Real),Barcelona,29,Burgos (Real),1990-1991,1ª,1,3
At. Madrid,Castellon,29,At. Madrid,1990-1991,1ª,3,1
Sporting Gijon,Sevilla,29,Sporting Gijon,1990-1991,1ª,2,0
Osasuna,Mallorca,29,Osasuna,1990-1991,1ª,1,0
Ath. Bilbao,Zaragoza,29,Ath. Bilbao,1990-1991,1ª,2,0
Tenerife,Cadiz,29,Tenerife,1990-1991,1ª,1,0
Valladolid,Real Sociedad,29,Valladolid,1990-1991,1ª,4,2
Betis,Logroñes,29,Betis,1990-1991,1ª,3,2
Valencia,Oviedo,29,Valencia,1990-1991,1ª,1,1
Espanyol,Real Madrid,29,Espanyol,1990-1991,1ª,3,1
Castellon,Barcelona,30,Castellon,1990-1991,1ª,0,1
Sevilla,At. Madrid,30,Sevilla,1990-1991,1ª,1,1
Mallorca,Sporting Gijon,30,Mallorca,1990-1991,1ª,1,1
Zaragoza,Osasuna,30,Zaragoza,1990-1991,1ª,0,0
Cadiz,Ath. Bilbao,30,Cadiz,1990-1991,1ª,2,3
Real Sociedad,Tenerife,30,Real Sociedad,1990-1991,1ª,1,3
Logroñes,Valladolid,30,Logroñes,1990-1991,1ª,1,2
Oviedo,Betis,30,Oviedo,1990-1991,1ª,1,0
Real Madrid,Valencia,30,Real Madrid,1990-1991,1ª,4,0
Espanyol,Burgos (Real),30,Espanyol,1990-1991,1ª,1,0
Burgos (Real),Castellon,31,Burgos (Real),1990-1991,1ª,4,0
Barcelona,Sevilla,31,Barcelona,1990-1991,1ª,3,0
At. Madrid,Mallorca,31,At. Madrid,1990-1991,1ª,0,1
Sporting Gijon,Zaragoza,31,Sporting Gijon,1990-1991,1ª,1,0
Osasuna,Cadiz,31,Osasuna,1990-1991,1ª,1,1
Ath. Bilbao,Real Sociedad,31,Ath. Bilbao,1990-1991,1ª,2,1
Tenerife,Logroñes,31,Tenerife,1990-1991,1ª,2,0
Valladolid,Oviedo,31,Valladolid,1990-1991,1ª,1,0
Betis,Real Madrid,31,Betis,1990-1991,1ª,1,3
Valencia,Espanyol,31,Valencia,1990-1991,1ª,2,0
Sevilla,Castellon,32,Sevilla,1990-1991,1ª,3,0
Mallorca,Barcelona,32,Mallorca,1990-1991,1ª,1,1
Zaragoza,At. Madrid,32,Zaragoza,1990-1991,1ª,1,0
Cadiz,Sporting Gijon,32,Cadiz,1990-1991,1ª,1,1
Real Sociedad,Osasuna,32,Real Sociedad,1990-1991,1ª,1,1
Logroñes,Ath. Bilbao,32,Logroñes,1990-1991,1ª,1,1
Oviedo,Tenerife,32,Oviedo,1990-1991,1ª,3,1
Real Madrid,Valladolid,32,Real Madrid,1990-1991,1ª,1,0
Espanyol,Betis,32,Espanyol,1990-1991,1ª,2,2
Valencia,Burgos (Real),32,Valencia,1990-1991,1ª,0,1
Burgos (Real),Sevilla,33,Burgos (Real),1990-1991,1ª,1,1
Castellon,Mallorca,33,Castellon,1990-1991,1ª,0,1
Barcelona,Zaragoza,33,Barcelona,1990-1991,1ª,2,1
At. Madrid,Cadiz,33,At. Madrid,1990-1991,1ª,0,0
Sporting Gijon,Real Sociedad,33,Sporting Gijon,1990-1991,1ª,2,1
Osasuna,Logroñes,33,Osasuna,1990-1991,1ª,1,1
Ath. Bilbao,Oviedo,33,Ath. Bilbao,1990-1991,1ª,2,1
Tenerife,Real Madrid,33,Tenerife,1990-1991,1ª,0,1
Valladolid,Espanyol,33,Valladolid,1990-1991,1ª,2,0
Betis,Valencia,33,Betis,1990-1991,1ª,2,2
Mallorca,Sevilla,34,Mallorca,1990-1991,1ª,1,1
Zaragoza,Castellon,34,Zaragoza,1990-1991,1ª,2,0
Cadiz,Barcelona,34,Cadiz,1990-1991,1ª,4,0
Real Sociedad,At. Madrid,34,Real Sociedad,1990-1991,1ª,2,1
Logroñes,Sporting Gijon,34,Logroñes,1990-1991,1ª,1,2
Oviedo,Osasuna,34,Oviedo,1990-1991,1ª,0,0
Real Madrid,Ath. Bilbao,34,Real Madrid,1990-1991,1ª,4,1
Espanyol,Tenerife,34,Espanyol,1990-1991,1ª,1,0
Valencia,Valladolid,34,Valencia,1990-1991,1ª,2,0
Betis,Burgos (Real),34,Betis,1990-1991,1ª,0,0
Burgos (Real),Mallorca,35,Burgos (Real),1990-1991,1ª,1,1
Sevilla,Zaragoza,35,Sevilla,1990-1991,1ª,1,2
Castellon,Cadiz,35,Castellon,1990-1991,1ª,2,0
Barcelona,Real Sociedad,35,Barcelona,1990-1991,1ª,1,3
At. Madrid,Logroñes,35,At. Madrid,1990-1991,1ª,3,0
Sporting Gijon,Oviedo,35,Sporting Gijon,1990-1991,1ª,0,0
Osasuna,Real Madrid,35,Osasuna,1990-1991,1ª,3,3
Ath. Bilbao,Espanyol,35,Ath. Bilbao,1990-1991,1ª,1,1
Tenerife,Valencia,35,Tenerife,1990-1991,1ª,1,1
Valladolid,Betis,35,Valladolid,1990-1991,1ª,1,1
Zaragoza,Mallorca,36,Zaragoza,1990-1991,1ª,2,2
Cadiz,Sevilla,36,Cadiz,1990-1991,1ª,2,1
Real Sociedad,Castellon,36,Real Sociedad,1990-1991,1ª,1,1
Logroñes,Barcelona,36,Logroñes,1990-1991,1ª,0,2
Oviedo,At. Madrid,36,Oviedo,1990-1991,1ª,3,0
Real Madrid,Sporting Gijon,36,Real Madrid,1990-1991,1ª,2,1
Espanyol,Osasuna,36,Espanyol,1990-1991,1ª,0,1
Valencia,Ath. Bilbao,36,Valencia,1990-1991,1ª,2,1
Betis,Tenerife,36,Betis,1990-1991,1ª,1,1
Valladolid,Burgos (Real),36,Valladolid,1990-1991,1ª,1,0
Zaragoza,Burgos (Real),37,Zaragoza,1990-1991,1ª,0,0
Mallorca,Cadiz,37,Mallorca,1990-1991,1ª,0,0
Sevilla,Real Sociedad,37,Sevilla,1990-1991,1ª,1,0
Castellon,Logroñes,37,Castellon,1990-1991,1ª,0,0
Barcelona,Oviedo,37,Barcelona,1990-1991,1ª,0,0
At. Madrid,Real Madrid,37,At. Madrid,1990-1991,1ª,0,3
Sporting Gijon,Espanyol,37,Sporting Gijon,1990-1991,1ª,3,0
Osasuna,Valencia,37,Osasuna,1990-1991,1ª,0,2
Ath. Bilbao,Betis,37,Ath. Bilbao,1990-1991,1ª,4,0
Tenerife,Valladolid,37,Tenerife,1990-1991,1ª,1,0
Cadiz,Zaragoza,38,Cadiz,1990-1991,1ª,2,1
Real Sociedad,Mallorca,38,Real Sociedad,1990-1991,1ª,0,0
Logroñes,Sevilla,38,Logroñes,1990-1991,1ª,2,1
Oviedo,Castellon,38,Oviedo,1990-1991,1ª,3,0
Real Madrid,Barcelona,38,Real Madrid,1990-1991,1ª,1,0
Espanyol,At. Madrid,38,Espanyol,1990-1991,1ª,3,1
Valencia,Sporting Gijon,38,Valencia,1990-1991,1ª,0,1
Betis,Osasuna,38,Betis,1990-1991,1ª,0,1
Valladolid,Ath. Bilbao,38,Valladolid,1990-1991,1ª,1,0
Burgos (Real),Tenerife,38,Burgos (Real),1990-1991,1ª,2,0
Xerez,eibar,1,Xerez,1990-1991,2ª,0,0
Malaga (C.D.),Celta,1,Malaga (C.D.),1990-1991,2ª,1,1
Orihuela,Salamanca,1,Orihuela,1990-1991,2ª,2,0
Albacete,Palamos,1,Albacete,1990-1991,2ª,2,0
Sabadell,Lleida,1,Sabadell,1990-1991,2ª,2,3
Figueres,Levante,1,Figueres,1990-1991,2ª,2,1
Aviles,Murcia,1,Aviles,1990-1991,2ª,0,0
Dptivo. Coruña,Elche,1,Dptivo. Coruña,1990-1991,2ª,2,0
Ath. Bilbao B,Rayo Vallecano,1,Ath. Bilbao B,1990-1991,2ª,1,1
Sestao,Las Palmas,1,Sestao,1990-1991,2ª,1,1
eibar,Sestao,2,eibar,1990-1991,2ª,0,1
Celta,Xerez,2,Celta,1990-1991,2ª,1,0
Salamanca,Malaga (C.D.),2,Salamanca,1990-1991,2ª,1,1
Palamos,Orihuela,2,Palamos,1990-1991,2ª,4,1
Lleida,Albacete,2,Lleida,1990-1991,2ª,1,0
Levante,Sabadell,2,Levante,1990-1991,2ª,0,0
Murcia,Figueres,2,Murcia,1990-1991,2ª,3,0
Elche,Aviles,2,Elche,1990-1991,2ª,2,0
Rayo Vallecano,Dptivo. Coruña,2,Rayo Vallecano,1990-1991,2ª,0,3
Las Palmas,Ath. Bilbao B,2,Las Palmas,1990-1991,2ª,1,1
eibar,Celta,3,eibar,1990-1991,2ª,0,0
Xerez,Salamanca,3,Xerez,1990-1991,2ª,1,1
Malaga (C.D.),Palamos,3,Malaga (C.D.),1990-1991,2ª,5,0
Orihuela,Lleida,3,Orihuela,1990-1991,2ª,1,0
Albacete,Levante,3,Albacete,1990-1991,2ª,3,1
Sabadell,Murcia,3,Sabadell,1990-1991,2ª,1,2
Figueres,Elche,3,Figueres,1990-1991,2ª,0,1
Aviles,Rayo Vallecano,3,Aviles,1990-1991,2ª,1,1
Dptivo. Coruña,Las Palmas,3,Dptivo. Coruña,1990-1991,2ª,0,0
Sestao,Ath. Bilbao B,3,Sestao,1990-1991,2ª,1,1
Celta,Sestao,4,Celta,1990-1991,2ª,1,1
Salamanca,eibar,4,Salamanca,1990-1991,2ª,2,2
Palamos,Xerez,4,Palamos,1990-1991,2ª,3,2
Lleida,Malaga (C.D.),4,Lleida,1990-1991,2ª,2,0
Levante,Orihuela,4,Levante,1990-1991,2ª,0,0
Murcia,Albacete,4,Murcia,1990-1991,2ª,2,0
Elche,Sabadell,4,Elche,1990-1991,2ª,2,0
Rayo Vallecano,Figueres,4,Rayo Vallecano,1990-1991,2ª,1,1
Las Palmas,Aviles,4,Las Palmas,1990-1991,2ª,2,0
Ath. Bilbao B,Dptivo. Coruña,4,Ath. Bilbao B,1990-1991,2ª,3,1
Celta,Salamanca,5,Celta,1990-1991,2ª,1,0
eibar,Palamos,5,eibar,1990-1991,2ª,1,0
Xerez,Lleida,5,Xerez,1990-1991,2ª,0,0
Malaga (C.D.),Levante,5,Malaga (C.D.),1990-1991,2ª,4,1
Orihuela,Murcia,5,Orihuela,1990-1991,2ª,1,2
Albacete,Elche,5,Albacete,1990-1991,2ª,2,1
Sabadell,Rayo Vallecano,5,Sabadell,1990-1991,2ª,2,2
Figueres,Las Palmas,5,Figueres,1990-1991,2ª,1,1
Aviles,Ath. Bilbao B,5,Aviles,1990-1991,2ª,0,0
Sestao,Dptivo. Coruña,5,Sestao,1990-1991,2ª,0,0
Salamanca,Sestao,6,Salamanca,1990-1991,2ª,1,0
Palamos,Celta,6,Palamos,1990-1991,2ª,3,2
Lleida,eibar,6,Lleida,1990-1991,2ª,2,0
Levante,Xerez,6,Levante,1990-1991,2ª,2,3
Murcia,Malaga (C.D.),6,Murcia,1990-1991,2ª,1,1
Elche,Orihuela,6,Elche,1990-1991,2ª,0,1
Rayo Vallecano,Albacete,6,Rayo Vallecano,1990-1991,2ª,1,1
Las Palmas,Sabadell,6,Las Palmas,1990-1991,2ª,0,0
Ath. Bilbao B,Figueres,6,Ath. Bilbao B,1990-1991,2ª,2,0
Dptivo. Coruña,Aviles,6,Dptivo. Coruña,1990-1991,2ª,1,0
Salamanca,Palamos,7,Salamanca,1990-1991,2ª,4,0
Celta,Lleida,7,Celta,1990-1991,2ª,1,1
eibar,Levante,7,eibar,1990-1991,2ª,3,1
Xerez,Murcia,7,Xerez,1990-1991,2ª,1,1
Malaga (C.D.),Elche,7,Malaga (C.D.),1990-1991,2ª,2,0
Orihuela,Rayo Vallecano,7,Orihuela,1990-1991,2ª,2,4
Albacete,Las Palmas,7,Albacete,1990-1991,2ª,4,1
Sabadell,Ath. Bilbao B,7,Sabadell,1990-1991,2ª,2,0
Figueres,Dptivo. Coruña,7,Figueres,1990-1991,2ª,1,0
Sestao,Aviles,7,Sestao,1990-1991,2ª,2,0
Palamos,Sestao,8,Palamos,1990-1991,2ª,1,1
Lleida,Salamanca,8,Lleida,1990-1991,2ª,1,0
Levante,Celta,8,Levante,1990-1991,2ª,1,1
Murcia,eibar,8,Murcia,1990-1991,2ª,1,0
Elche,Xerez,8,Elche,1990-1991,2ª,1,0
Rayo Vallecano,Malaga (C.D.),8,Rayo Vallecano,1990-1991,2ª,1,1
Las Palmas,Orihuela,8,Las Palmas,1990-1991,2ª,0,0
Ath. Bilbao B,Albacete,8,Ath. Bilbao B,1990-1991,2ª,2,0
Dptivo. Coruña,Sabadell,8,Dptivo. Coruña,1990-1991,2ª,4,2
Aviles,Figueres,8,Aviles,1990-1991,2ª,0,0
Palamos,Lleida,9,Palamos,1990-1991,2ª,1,0
Salamanca,Levante,9,Salamanca,1990-1991,2ª,0,0
Celta,Murcia,9,Celta,1990-1991,2ª,0,2
eibar,Elche,9,eibar,1990-1991,2ª,1,1
Xerez,Rayo Vallecano,9,Xerez,1990-1991,2ª,2,2
Malaga (C.D.),Las Palmas,9,Malaga (C.D.),1990-1991,2ª,1,1
Orihuela,Ath. Bilbao B,9,Orihuela,1990-1991,2ª,3,1
Albacete,Dptivo. Coruña,9,Albacete,1990-1991,2ª,2,1
Sabadell,Aviles,9,Sabadell,1990-1991,2ª,1,0
Sestao,Figueres,9,Sestao,1990-1991,2ª,0,0
Lleida,Sestao,10,Lleida,1990-1991,2ª,1,1
Levante,Palamos,10,Levante,1990-1991,2ª,0,0
Murcia,Salamanca,10,Murcia,1990-1991,2ª,2,1
Elche,Celta,10,Elche,1990-1991,2ª,0,1
Rayo Vallecano,eibar,10,Rayo Vallecano,1990-1991,2ª,0,0
Las Palmas,Xerez,10,Las Palmas,1990-1991,2ª,3,1
Ath. Bilbao B,Malaga (C.D.),10,Ath. Bilbao B,1990-1991,2ª,1,2
Dptivo. Coruña,Orihuela,10,Dptivo. Coruña,1990-1991,2ª,1,0
Aviles,Albacete,10,Aviles,1990-1991,2ª,1,2
Figueres,Sabadell,10,Figueres,1990-1991,2ª,3,0
Lleida,Levante,11,Lleida,1990-1991,2ª,2,1
Palamos,Murcia,11,Palamos,1990-1991,2ª,0,1
Salamanca,Elche,11,Salamanca,1990-1991,2ª,2,2
Celta,Rayo Vallecano,11,Celta,1990-1991,2ª,2,2
eibar,Las Palmas,11,eibar,1990-1991,2ª,2,2
Xerez,Ath. Bilbao B,11,Xerez,1990-1991,2ª,1,0
Malaga (C.D.),Dptivo. Coruña,11,Malaga (C.D.),1990-1991,2ª,1,2
Orihuela,Aviles,11,Orihuela,1990-1991,2ª,4,0
Albacete,Figueres,11,Albacete,1990-1991,2ª,5,1
Sestao,Sabadell,11,Sestao,1990-1991,2ª,0,0
Levante,Sestao,12,Levante,1990-1991,2ª,1,0
Murcia,Lleida,12,Murcia,1990-1991,2ª,1,0
Elche,Palamos,12,Elche,1990-1991,2ª,1,4
Rayo Vallecano,Salamanca,12,Rayo Vallecano,1990-1991,2ª,2,0
Las Palmas,Celta,12,Las Palmas,1990-1991,2ª,1,1
Ath. Bilbao B,eibar,12,Ath. Bilbao B,1990-1991,2ª,1,1
Dptivo. Coruña,Xerez,12,Dptivo. Coruña,1990-1991,2ª,2,0
Aviles,Malaga (C.D.),12,Aviles,1990-1991,2ª,3,3
Figueres,Orihuela,12,Figueres,1990-1991,2ª,1,1
Sabadell,Albacete,12,Sabadell,1990-1991,2ª,0,4
Levante,Murcia,13,Levante,1990-1991,2ª,1,1
Lleida,Elche,13,Lleida,1990-1991,2ª,2,0
Palamos,Rayo Vallecano,13,Palamos,1990-1991,2ª,1,1
Salamanca,Las Palmas,13,Salamanca,1990-1991,2ª,4,1
Celta,Ath. Bilbao B,13,Celta,1990-1991,2ª,1,1
eibar,Dptivo. Coruña,13,eibar,1990-1991,2ª,2,2
Xerez,Aviles,13,Xerez,1990-1991,2ª,1,2
Malaga (C.D.),Figueres,13,Malaga (C.D.),1990-1991,2ª,0,0
Orihuela,Sabadell,13,Orihuela,1990-1991,2ª,1,1
Sestao,Albacete,13,Sestao,1990-1991,2ª,0,0
Murcia,Sestao,14,Murcia,1990-1991,2ª,3,1
Elche,Levante,14,Elche,1990-1991,2ª,0,0
Rayo Vallecano,Lleida,14,Rayo Vallecano,1990-1991,2ª,1,4
Las Palmas,Palamos,14,Las Palmas,1990-1991,2ª,1,1
Ath. Bilbao B,Salamanca,14,Ath. Bilbao B,1990-1991,2ª,1,1
Dptivo. Coruña,Celta,14,Dptivo. Coruña,1990-1991,2ª,3,0
Aviles,eibar,14,Aviles,1990-1991,2ª,2,1
Figueres,Xerez,14,Figueres,1990-1991,2ª,3,1
Sabadell,Malaga (C.D.),14,Sabadell,1990-1991,2ª,1,0
Albacete,Orihuela,14,Albacete,1990-1991,2ª,0,0
Murcia,Elche,15,Murcia,1990-1991,2ª,2,1
Levante,Rayo Vallecano,15,Levante,1990-1991,2ª,0,0
Lleida,Las Palmas,15,Lleida,1990-1991,2ª,1,1
Palamos,Ath. Bilbao B,15,Palamos,1990-1991,2ª,0,0
Salamanca,Dptivo. Coruña,15,Salamanca,1990-1991,2ª,1,0
Celta,Aviles,15,Celta,1990-1991,2ª,0,0
eibar,Figueres,15,eibar,1990-1991,2ª,0,0
Xerez,Sabadell,15,Xerez,1990-1991,2ª,1,2
Malaga (C.D.),Albacete,15,Malaga (C.D.),1990-1991,2ª,3,2
Sestao,Orihuela,15,Sestao,1990-1991,2ª,1,1
Elche,Sestao,16,Elche,1990-1991,2ª,1,1
Rayo Vallecano,Murcia,16,Rayo Vallecano,1990-1991,2ª,2,0
Las Palmas,Levante,16,Las Palmas,1990-1991,2ª,1,0
Ath. Bilbao B,Lleida,16,Ath. Bilbao B,1990-1991,2ª,1,0
Dptivo. Coruña,Palamos,16,Dptivo. Coruña,1990-1991,2ª,3,0
Aviles,Salamanca,16,Aviles,1990-1991,2ª,1,1
Figueres,Celta,16,Figueres,1990-1991,2ª,1,0
Sabadell,eibar,16,Sabadell,1990-1991,2ª,1,2
Albacete,Xerez,16,Albacete,1990-1991,2ª,0,0
Orihuela,Malaga (C.D.),16,Orihuela,1990-1991,2ª,1,1
Elche,Rayo Vallecano,17,Elche,1990-1991,2ª,1,3
Murcia,Las Palmas,17,Murcia,1990-1991,2ª,2,1
Levante,Ath. Bilbao B,17,Levante,1990-1991,2ª,1,1
Lleida,Dptivo. Coruña,17,Lleida,1990-1991,2ª,2,1
Palamos,Aviles,17,Palamos,1990-1991,2ª,0,1
Salamanca,Figueres,17,Salamanca,1990-1991,2ª,2,0
Celta,Sabadell,17,Celta,1990-1991,2ª,0,0
eibar,Albacete,17,eibar,1990-1991,2ª,0,3
Xerez,Orihuela,17,Xerez,1990-1991,2ª,4,1
Sestao,Malaga (C.D.),17,Sestao,1990-1991,2ª,2,0
Sestao,Rayo Vallecano,18,Sestao,1990-1991,2ª,2,1
Las Palmas,Elche,18,Las Palmas,1990-1991,2ª,0,1
Ath. Bilbao B,Murcia,18,Ath. Bilbao B,1990-1991,2ª,2,1
Dptivo. Coruña,Levante,18,Dptivo. Coruña,1990-1991,2ª,5,0
Aviles,Lleida,18,Aviles,1990-1991,2ª,1,0
Figueres,Palamos,18,Figueres,1990-1991,2ª,0,0
Sabadell,Salamanca,18,Sabadell,1990-1991,2ª,1,0
Albacete,Celta,18,Albacete,1990-1991,2ª,2,0
Orihuela,eibar,18,Orihuela,1990-1991,2ª,1,0
Malaga (C.D.),Xerez,18,Malaga (C.D.),1990-1991,2ª,3,0
Rayo Vallecano,Las Palmas,19,Rayo Vallecano,1990-1991,2ª,4,0
Elche,Ath. Bilbao B,19,Elche,1990-1991,2ª,6,0
Murcia,Dptivo. Coruña,19,Murcia,1990-1991,2ª,3,2
Levante,Aviles,19,Levante,1990-1991,2ª,0,0
Lleida,Figueres,19,Lleida,1990-1991,2ª,1,1
Palamos,Sabadell,19,Palamos,1990-1991,2ª,0,0
Salamanca,Albacete,19,Salamanca,1990-1991,2ª,0,1
Celta,Orihuela,19,Celta,1990-1991,2ª,2,0
eibar,Malaga (C.D.),19,eibar,1990-1991,2ª,1,0
Xerez,Sestao,19,Xerez,1990-1991,2ª,0,0
eibar,Xerez,20,eibar,1990-1991,2ª,1,1
Celta,Malaga (C.D.),20,Celta,1990-1991,2ª,0,0
Salamanca,Orihuela,20,Salamanca,1990-1991,2ª,0,2
Palamos,Albacete,20,Palamos,1990-1991,2ª,1,1
Lleida,Sabadell,20,Lleida,1990-1991,2ª,0,1
Levante,Figueres,20,Levante,1990-1991,2ª,0,1
Murcia,Aviles,20,Murcia,1990-1991,2ª,1,1
Elche,Dptivo. Coruña,20,Elche,1990-1991,2ª,0,0
Rayo Vallecano,Ath. Bilbao B,20,Rayo Vallecano,1990-1991,2ª,0,0
Las Palmas,Sestao,20,Las Palmas,1990-1991,2ª,0,1
Sestao,eibar,21,Sestao,1990-1991,2ª,0,0
Xerez,Celta,21,Xerez,1990-1991,2ª,1,1
Malaga (C.D.),Salamanca,21,Malaga (C.D.),1990-1991,2ª,1,0
Orihuela,Palamos,21,Orihuela,1990-1991,2ª,1,0
Albacete,Lleida,21,Albacete,1990-1991,2ª,2,0
Sabadell,Levante,21,Sabadell,1990-1991,2ª,1,1
Figueres,Murcia,21,Figueres,1990-1991,2ª,2,1
Aviles,Elche,21,Aviles,1990-1991,2ª,3,2
Dptivo. Coruña,Rayo Vallecano,21,Dptivo. Coruña,1990-1991,2ª,3,0
Ath. Bilbao B,Las Palmas,21,Ath. Bilbao B,1990-1991,2ª,2,1
Celta,eibar,22,Celta,1990-1991,2ª,2,1
Salamanca,Xerez,22,Salamanca,1990-1991,2ª,3,0
Palamos,Malaga (C.D.),22,Palamos,1990-1991,2ª,0,0
Lleida,Orihuela,22,Lleida,1990-1991,2ª,2,2
Levante,Albacete,22,Levante,1990-1991,2ª,0,2
Murcia,Sabadell,22,Murcia,1990-1991,2ª,4,0
Elche,Figueres,22,Elche,1990-1991,2ª,2,1
Rayo Vallecano,Aviles,22,Rayo Vallecano,1990-1991,2ª,0,2
Las Palmas,Dptivo. Coruña,22,Las Palmas,1990-1991,2ª,2,1
Ath. Bilbao B,Sestao,22,Ath. Bilbao B,1990-1991,2ª,0,2
Sestao,Celta,23,Sestao,1990-1991,2ª,0,0
eibar,Salamanca,23,eibar,1990-1991,2ª,2,0
Xerez,Palamos,23,Xerez,1990-1991,2ª,3,0
Malaga (C.D.),Lleida,23,Malaga (C.D.),1990-1991,2ª,0,1
Orihuela,Levante,23,Orihuela,1990-1991,2ª,3,0
Albacete,Murcia,23,Albacete,1990-1991,2ª,2,2
Sabadell,Elche,23,Sabadell,1990-1991,2ª,0,2
Figueres,Rayo Vallecano,23,Figueres,1990-1991,2ª,2,0
Aviles,Las Palmas,23,Aviles,1990-1991,2ª,2,0
Dptivo. Coruña,Ath. Bilbao B,23,Dptivo. Coruña,1990-1991,2ª,2,1
Salamanca,Celta,24,Salamanca,1990-1991,2ª,1,1
Palamos,eibar,24,Palamos,1990-1991,2ª,1,1
Lleida,Xerez,24,Lleida,1990-1991,2ª,3,1
Levante,Malaga (C.D.),24,Levante,1990-1991,2ª,1,3
Murcia,Orihuela,24,Murcia,1990-1991,2ª,3,0
Elche,Albacete,24,Elche,1990-1991,2ª,2,0
Rayo Vallecano,Sabadell,24,Rayo Vallecano,1990-1991,2ª,0,0
Las Palmas,Figueres,24,Las Palmas,1990-1991,2ª,0,2
Ath. Bilbao B,Aviles,24,Ath. Bilbao B,1990-1991,2ª,2,0
Dptivo. Coruña,Sestao,24,Dptivo. Coruña,1990-1991,2ª,1,0
Sestao,Salamanca,25,Sestao,1990-1991,2ª,1,1
Celta,Palamos,25,Celta,1990-1991,2ª,1,2
eibar,Lleida,25,eibar,1990-1991,2ª,3,0
Xerez,Levante,25,Xerez,1990-1991,2ª,2,0
Malaga (C.D.),Murcia,25,Malaga (C.D.),1990-1991,2ª,1,1
Orihuela,Elche,25,Orihuela,1990-1991,2ª,3,0
Albacete,Rayo Vallecano,25,Albacete,1990-1991,2ª,1,1
Sabadell,Las Palmas,25,Sabadell,1990-1991,2ª,0,0
Figueres,Ath. Bilbao B,25,Figueres,1990-1991,2ª,5,1
Aviles,Dptivo. Coruña,25,Aviles,1990-1991,2ª,1,1
Palamos,Salamanca,26,Palamos,1990-1991,2ª,0,3
Lleida,Celta,26,Lleida,1990-1991,2ª,2,1
Levante,eibar,26,Levante,1990-1991,2ª,0,0
Murcia,Xerez,26,Murcia,1990-1991,2ª,0,0
Elche,Malaga (C.D.),26,Elche,1990-1991,2ª,0,1
Rayo Vallecano,Orihuela,26,Rayo Vallecano,1990-1991,2ª,0,0
Las Palmas,Albacete,26,Las Palmas,1990-1991,2ª,0,1
Ath. Bilbao B,Sabadell,26,Ath. Bilbao B,1990-1991,2ª,1,0
Dptivo. Coruña,Figueres,26,Dptivo. Coruña,1990-1991,2ª,2,1
Aviles,Sestao,26,Aviles,1990-1991,2ª,1,1
Sestao,Palamos,27,Sestao,1990-1991,2ª,1,0
Salamanca,Lleida,27,Salamanca,1990-1991,2ª,1,1
Celta,Levante,27,Celta,1990-1991,2ª,2,1
eibar,Murcia,27,eibar,1990-1991,2ª,1,0
Xerez,Elche,27,Xerez,1990-1991,2ª,1,2
Malaga (C.D.),Rayo Vallecano,27,Malaga (C.D.),1990-1991,2ª,1,0
Orihuela,Las Palmas,27,Orihuela,1990-1991,2ª,2,2
Albacete,Ath. Bilbao B,27,Albacete,1990-1991,2ª,1,1
Sabadell,Dptivo. Coruña,27,Sabadell,1990-1991,2ª,1,0
Figueres,Aviles,27,Figueres,1990-1991,2ª,0,2
Lleida,Palamos,28,Lleida,1990-1991,2ª,0,0
Levante,Salamanca,28,Levante,1990-1991,2ª,1,0
Murcia,Celta,28,Murcia,1990-1991,2ª,1,1
Elche,eibar,28,Elche,1990-1991,2ª,0,0
Rayo Vallecano,Xerez,28,Rayo Vallecano,1990-1991,2ª,1,0
Las Palmas,Malaga (C.D.),28,Las Palmas,1990-1991,2ª,3,0
Ath. Bilbao B,Orihuela,28,Ath. Bilbao B,1990-1991,2ª,1,1
