5;Cartagena F.C.;1985-1986;2ª;6;6;False;True;False;False;False
5;Zaragoza B;1985-1986;2ª;6;11;False;False;False;False;False
5;Elche;1985-1986;2ª;6;8;False;False;False;False;False
5;At. Madrid B;1985-1986;2ª;2;18;False;False;False;False;False
5;Sabadell;1985-1986;2ª;6;10;False;False;False;False;False
5;Sestao;1985-1986;2ª;4;13;False;False;False;False;False
5;Ath. Bilbao B;1985-1986;2ª;2;19;False;False;False;False;False
5;Mallorca;1985-1986;2ª;0;20;False;False;False;False;False
5;Albacete;1985-1986;2ª;2;16;False;False;False;False;False
5;Logrones;1985-1986;2ª;10;1;True;False;False;False;False
6;Oviedo;1985-1986;2ª;4;15;False;False;False;False;False
6;Tenerife;1985-1986;2ª;2;19;False;False;False;False;False
6;Dptivo. Coruna;1985-1986;2ª;8;3;False;True;False;False;False
6;Murcia;1985-1986;2ª;10;2;True;False;False;False;False
6;Real Madrid B;1985-1986;2ª;8;7;False;False;False;False;False
6;Castellon;1985-1986;2ª;8;4;False;True;False;False;False
6;Rayo Vallecano;1985-1986;2ª;4;13;False;False;False;False;False
6;Barcelona B;1985-1986;2ª;6;9;False;False;False;False;False
6;Rec. Huelva;1985-1986;2ª;8;6;False;True;False;False;False
6;Malaga (C.D.);1985-1986;2ª;4;16;False;False;False;False;False
6;Cartagena F.C.;1985-1986;2ª;6;10;False;False;False;False;False
6;Zaragoza B;1985-1986;2ª;8;8;False;False;False;False;False
6;Elche;1985-1986;2ª;8;5;False;True;False;False;False
6;At. Madrid B;1985-1986;2ª;4;17;False;False;False;False;False
6;Sabadell;1985-1986;2ª;6;11;False;False;False;False;False
6;Sestao;1985-1986;2ª;6;12;False;False;False;False;False
6;Ath. Bilbao B;1985-1986;2ª;4;14;False;False;False;False;False
6;Mallorca;1985-1986;2ª;2;18;False;False;False;False;False
6;Albacete;1985-1986;2ª;2;20;False;False;False;False;False
6;Logrones;1985-1986;2ª;12;1;True;False;False;False;False
7;Oviedo;1985-1986;2ª;6;13;False;False;False;False;False
7;Tenerife;1985-1986;2ª;2;19;False;False;False;False;False
7;Dptivo. Coruna;1985-1986;2ª;8;6;False;True;False;False;False
7;Murcia;1985-1986;2ª;10;2;True;False;False;False;False
7;Real Madrid B;1985-1986;2ª;8;9;False;False;False;False;False
7;Castellon;1985-1986;2ª;8;7;False;False;False;False;False
7;Rayo Vallecano;1985-1986;2ª;4;15;False;False;False;False;False
7;Barcelona B;1985-1986;2ª;8;8;False;False;False;False;False
7;Rec. Huelva;1985-1986;2ª;10;3;False;True;False;False;False
7;Malaga (C.D.);1985-1986;2ª;6;14;False;False;False;False;False
7;Cartagena F.C.;1985-1986;2ª;6;12;False;False;False;False;False
7;Zaragoza B;1985-1986;2ª;10;5;False;True;False;False;False
7;Elche;1985-1986;2ª;10;4;False;True;False;False;False
7;At. Madrid B;1985-1986;2ª;4;17;False;False;False;False;False
7;Sabadell;1985-1986;2ª;8;10;False;False;False;False;False
7;Sestao;1985-1986;2ª;8;11;False;False;False;False;False
7;Ath. Bilbao B;1985-1986;2ª;4;18;False;False;False;False;False
7;Mallorca;1985-1986;2ª;4;16;False;False;False;False;False
7;Albacete;1985-1986;2ª;2;20;False;False;False;False;False
7;Logrones;1985-1986;2ª;14;1;True;False;False;False;False
8;Oviedo;1985-1986;2ª;8;11;False;False;False;False;False
8;Tenerife;1985-1986;2ª;4;17;False;False;False;False;False
8;Dptivo. Coruna;1985-1986;2ª;10;5;False;True;False;False;False
8;Murcia;1985-1986;2ª;10;4;False;True;False;False;False
8;Real Madrid B;1985-1986;2ª;8;12;False;False;False;False;False
8;Castellon;1985-1986;2ª;8;9;False;False;False;False;False
8;Rayo Vallecano;1985-1986;2ª;6;14;False;False;False;False;False
8;Barcelona B;1985-1986;2ª;8;8;False;False;False;False;False
8;Rec. Huelva;1985-1986;2ª;10;6;False;True;False;False;False
8;Malaga (C.D.);1985-1986;2ª;8;10;False;False;False;False;False
8;Cartagena F.C.;1985-1986;2ª;6;15;False;False;False;False;False
8;Zaragoza B;1985-1986;2ª;12;3;False;True;False;False;False
8;Elche;1985-1986;2ª;12;2;True;False;False;False;False
8;At. Madrid B;1985-1986;2ª;4;18;False;False;False;False;False
8;Sabadell;1985-1986;2ª;10;7;False;False;False;False;False
8;Sestao;1985-1986;2ª;8;13;False;False;False;False;False
8;Ath. Bilbao B;1985-1986;2ª;4;20;False;False;False;False;False
8;Mallorca;1985-1986;2ª;4;16;False;False;False;False;False
8;Albacete;1985-1986;2ª;4;19;False;False;False;False;False
8;Logrones;1985-1986;2ª;16;1;True;False;False;False;False
9;Oviedo;1985-1986;2ª;8;14;False;False;False;False;False
9;Tenerife;1985-1986;2ª;6;17;False;False;False;False;False
9;Dptivo. Coruna;1985-1986;2ª;10;6;False;True;False;False;False
9;Murcia;1985-1986;2ª;12;3;False;True;False;False;False
9;Real Madrid B;1985-1986;2ª;10;8;False;False;False;False;False
9;Castellon;1985-1986;2ª;8;12;False;False;False;False;False
9;Rayo Vallecano;1985-1986;2ª;8;11;False;False;False;False;False
9;Barcelona B;1985-1986;2ª;8;10;False;False;False;False;False
9;Rec. Huelva;1985-1986;2ª;12;4;False;True;False;False;False
9;Malaga (C.D.);1985-1986;2ª;10;9;False;False;False;False;False
9;Cartagena F.C.;1985-1986;2ª;8;13;False;False;False;False;False
9;Zaragoza B;1985-1986;2ª;14;2;True;False;False;False;False
9;Elche;1985-1986;2ª;12;5;False;True;False;False;False
9;At. Madrid B;1985-1986;2ª;4;18;False;False;False;False;False
9;Sabadell;1985-1986;2ª;10;7;False;False;False;False;False
9;Sestao;1985-1986;2ª;8;15;False;False;False;False;False
9;Ath. Bilbao B;1985-1986;2ª;4;20;False;False;False;False;False
9;Mallorca;1985-1986;2ª;6;16;False;False;False;False;False
9;Albacete;1985-1986;2ª;4;19;False;False;False;False;False
9;Logrones;1985-1986;2ª;18;1;True;False;False;False;False
10;Oviedo;1985-1986;2ª;8;15;False;False;False;False;False
10;Tenerife;1985-1986;2ª;6;17;False;False;False;False;False
10;Dptivo. Coruna;1985-1986;2ª;10;7;False;False;False;False;False
10;Murcia;1985-1986;2ª;14;2;True;False;False;False;False
10;Real Madrid B;1985-1986;2ª;10;12;False;False;False;False;False
10;Castellon;1985-1986;2ª;10;8;False;False;False;False;False
10;Rayo Vallecano;1985-1986;2ª;8;13;False;False;False;False;False
10;Barcelona B;1985-1986;2ª;10;9;False;False;False;False;False
10;Rec. Huelva;1985-1986;2ª;12;5;False;True;False;False;False
10;Malaga (C.D.);1985-1986;2ª;10;11;False;False;False;False;False
10;Cartagena F.C.;1985-1986;2ª;10;10;False;False;False;False;False
10;Zaragoza B;1985-1986;2ª;14;4;False;True;False;False;False
10;Elche;1985-1986;2ª;14;3;False;True;False;False;False
10;At. Madrid B;1985-1986;2ª;4;20;False;False;False;False;False
10;Sabadell;1985-1986;2ª;12;6;False;True;False;False;False
10;Sestao;1985-1986;2ª;8;16;False;False;False;False;False
10;Ath. Bilbao B;1985-1986;2ª;6;19;False;False;False;False;False
10;Mallorca;1985-1986;2ª;8;14;False;False;False;False;False
10;Albacete;1985-1986;2ª;6;18;False;False;False;False;False
10;Logrones;1985-1986;2ª;20;1;True;False;False;False;False
11;Oviedo;1985-1986;2ª;8;15;False;False;False;False;False
11;Tenerife;1985-1986;2ª;6;19;False;False;False;False;False
11;Dptivo. Coruna;1985-1986;2ª;10;9;False;False;False;False;False
11;Murcia;1985-1986;2ª;16;2;True;False;False;False;False
11;Real Madrid B;1985-1986;2ª;10;13;False;False;False;False;False
11;Castellon;1985-1986;2ª;12;6;False;True;False;False;False
11;Rayo Vallecano;1985-1986;2ª;10;10;False;False;False;False;False
11;Barcelona B;1985-1986;2ª;10;11;False;False;False;False;False
11;Rec. Huelva;1985-1986;2ª;12;7;False;False;False;False;False
11;Malaga (C.D.);1985-1986;2ª;12;8;False;False;False;False;False
11;Cartagena F.C.;1985-1986;2ª;10;12;False;False;False;False;False
11;Zaragoza B;1985-1986;2ª;14;5;False;True;False;False;False
11;Elche;1985-1986;2ª;16;3;False;True;False;False;False
11;At. Madrid B;1985-1986;2ª;6;20;False;False;False;False;False
11;Sabadell;1985-1986;2ª;14;4;False;True;False;False;False
11;Sestao;1985-1986;2ª;8;18;False;False;False;False;False
11;Ath. Bilbao B;1985-1986;2ª;8;17;False;False;False;False;False
11;Mallorca;1985-1986;2ª;8;14;False;False;False;False;False
11;Albacete;1985-1986;2ª;8;16;False;False;False;False;False
11;Logrones;1985-1986;2ª;22;1;True;False;False;False;False
12;Oviedo;1985-1986;2ª;10;15;False;False;False;False;False
12;Tenerife;1985-1986;2ª;6;19;False;False;False;False;False
12;Dptivo. Coruna;1985-1986;2ª;10;10;False;False;False;False;False
12;Murcia;1985-1986;2ª;18;2;True;False;False;False;False
12;Real Madrid B;1985-1986;2ª;12;9;False;False;False;False;False
12;Castellon;1985-1986;2ª;12;8;False;False;False;False;False
12;Rayo Vallecano;1985-1986;2ª;10;12;False;False;False;False;False
12;Barcelona B;1985-1986;2ª;10;13;False;False;False;False;False
12;Rec. Huelva;1985-1986;2ª;14;5;False;True;False;False;False
12;Malaga (C.D.);1985-1986;2ª;14;7;False;False;False;False;False
12;Cartagena F.C.;1985-1986;2ª;10;14;False;False;False;False;False
12;Zaragoza B;1985-1986;2ª;16;4;False;True;False;False;False
12;Elche;1985-1986;2ª;18;3;False;True;False;False;False
12;At. Madrid B;1985-1986;2ª;6;20;False;False;False;False;False
12;Sabadell;1985-1986;2ª;14;6;False;True;False;False;False
12;Sestao;1985-1986;2ª;10;17;False;False;False;False;False
12;Ath. Bilbao B;1985-1986;2ª;10;16;False;False;False;False;False
12;Mallorca;1985-1986;2ª;10;11;False;False;False;False;False
12;Albacete;1985-1986;2ª;8;18;False;False;False;False;False
12;Logrones;1985-1986;2ª;22;1;True;False;False;False;False
13;Oviedo;1985-1986;2ª;12;11;False;False;False;False;False
13;Tenerife;1985-1986;2ª;6;20;False;False;False;False;False
13;Dptivo. Coruna;1985-1986;2ª;12;9;False;False;False;False;False
13;Murcia;1985-1986;2ª;18;2;True;False;False;False;False
13;Real Madrid B;1985-1986;2ª;12;12;False;False;False;False;False
13;Castellon;1985-1986;2ª;14;7;False;False;False;False;False
13;Rayo Vallecano;1985-1986;2ª;10;16;False;False;False;False;False
13;Barcelona B;1985-1986;2ª;12;10;False;False;False;False;False
13;Rec. Huelva;1985-1986;2ª;16;4;False;True;False;False;False
13;Malaga (C.D.);1985-1986;2ª;14;8;False;False;False;False;False
13;Cartagena F.C.;1985-1986;2ª;10;17;False;False;False;False;False
13;Zaragoza B;1985-1986;2ª;16;6;False;True;False;False;False
13;Elche;1985-1986;2ª;18;3;False;True;False;False;False
13;At. Madrid B;1985-1986;2ª;8;19;False;False;False;False;False
13;Sabadell;1985-1986;2ª;16;5;False;True;False;False;False
13;Sestao;1985-1986;2ª;12;13;False;False;False;False;False
13;Ath. Bilbao B;1985-1986;2ª;12;14;False;False;False;False;False
13;Mallorca;1985-1986;2ª;10;15;False;False;False;False;False
13;Albacete;1985-1986;2ª;10;18;False;False;False;False;False
13;Logrones;1985-1986;2ª;22;1;True;False;False;False;False
14;Oviedo;1985-1986;2ª;14;10;False;False;False;False;False
14;Tenerife;1985-1986;2ª;8;20;False;False;False;False;False
14;Dptivo. Coruna;1985-1986;2ª;14;8;False;False;False;False;False
14;Murcia;1985-1986;2ª;18;2;True;False;False;False;False
14;Real Madrid B;1985-1986;2ª;14;12;False;False;False;False;False
14;Castellon;1985-1986;2ª;14;7;False;False;False;False;False
14;Rayo Vallecano;1985-1986;2ª;10;16;False;False;False;False;False
14;Barcelona B;1985-1986;2ª;14;9;False;False;False;False;False
14;Rec. Huelva;1985-1986;2ª;16;5;False;True;False;False;False
14;Malaga (C.D.);1985-1986;2ª;14;11;False;False;False;False;False
14;Cartagena F.C.;1985-1986;2ª;10;17;False;False;False;False;False
14;Zaragoza B;1985-1986;2ª;16;6;False;True;False;False;False
14;Elche;1985-1986;2ª;18;3;False;True;False;False;False
14;At. Madrid B;1985-1986;2ª;10;19;False;False;False;False;False
14;Sabadell;1985-1986;2ª;18;4;False;True;False;False;False
14;Sestao;1985-1986;2ª;14;13;False;False;False;False;False
14;Ath. Bilbao B;1985-1986;2ª;14;14;False;False;False;False;False
14;Mallorca;1985-1986;2ª;12;15;False;False;False;False;False
14;Albacete;1985-1986;2ª;10;18;False;False;False;False;False
14;Logrones;1985-1986;2ª;22;1;True;False;False;False;False
15;Oviedo;1985-1986;2ª;14;13;False;False;False;False;False
15;Tenerife;1985-1986;2ª;10;16;False;False;False;False;False
15;Dptivo. Coruna;1985-1986;2ª;16;7;False;False;False;False;False
15;Murcia;1985-1986;2ª;20;2;True;False;False;False;False
15;Real Madrid B;1985-1986;2ª;16;8;False;False;False;False;False
15;Castellon;1985-1986;2ª;14;11;False;False;False;False;False
15;Rayo Vallecano;1985-1986;2ª;10;17;False;False;False;False;False
15;Barcelona B;1985-1986;2ª;14;12;False;False;False;False;False
15;Rec. Huelva;1985-1986;2ª;18;4;False;True;False;False;False
15;Malaga (C.D.);1985-1986;2ª;14;14;False;False;False;False;False
15;Cartagena F.C.;1985-1986;2ª;10;18;False;False;False;False;False
15;Zaragoza B;1985-1986;2ª;18;6;False;True;False;False;False
15;Elche;1985-1986;2ª;18;5;False;True;False;False;False
15;At. Madrid B;1985-1986;2ª;10;20;False;False;False;False;False
15;Sabadell;1985-1986;2ª;20;3;False;True;False;False;False
15;Sestao;1985-1986;2ª;16;9;False;False;False;False;False
15;Ath. Bilbao B;1985-1986;2ª;16;10;False;False;False;False;False
15;Mallorca;1985-1986;2ª;12;15;False;False;False;False;False
15;Albacete;1985-1986;2ª;10;19;False;False;False;False;False
15;Logrones;1985-1986;2ª;24;1;True;False;False;False;False
16;Oviedo;1985-1986;2ª;14;15;False;False;False;False;False
16;Tenerife;1985-1986;2ª;10;17;False;False;False;False;False
16;Dptivo. Coruna;1985-1986;2ª;18;6;False;True;False;False;False
16;Murcia;1985-1986;2ª;22;2;True;False;False;False;False
16;Real Madrid B;1985-1986;2ª;16;9;False;False;False;False;False
16;Castellon;1985-1986;2ª;14;13;False;False;False;False;False
16;Rayo Vallecano;1985-1986;2ª;12;16;False;False;False;False;False
16;Barcelona B;1985-1986;2ª;14;14;False;False;False;False;False
16;Rec. Huelva;1985-1986;2ª;20;4;False;True;False;False;False
16;Malaga (C.D.);1985-1986;2ª;16;10;False;False;False;False;False
16;Cartagena F.C.;1985-1986;2ª;10;18;False;False;False;False;False
16;Zaragoza B;1985-1986;2ª;18;8;False;False;False;False;False
16;Elche;1985-1986;2ª;20;5;False;True;False;False;False
16;At. Madrid B;1985-1986;2ª;10;20;False;False;False;False;False
16;Sabadell;1985-1986;2ª;22;3;False;True;False;False;False
16;Sestao;1985-1986;2ª;18;7;False;False;False;False;False
16;Ath. Bilbao B;1985-1986;2ª;16;11;False;False;False;False;False
16;Mallorca;1985-1986;2ª;14;12;False;False;False;False;False
16;Albacete;1985-1986;2ª;10;19;False;False;False;False;False
16;Logrones;1985-1986;2ª;26;1;True;False;False;False;False
17;Oviedo;1985-1986;2ª;16;12;False;False;False;False;False
17;Tenerife;1985-1986;2ª;10;19;False;False;False;False;False
17;Dptivo. Coruna;1985-1986;2ª;18;6;False;True;False;False;False
17;Murcia;1985-1986;2ª;24;2;True;False;False;False;False
17;Real Madrid B;1985-1986;2ª;16;14;False;False;False;False;False
17;Castellon;1985-1986;2ª;16;10;False;False;False;False;False
17;Rayo Vallecano;1985-1986;2ª;14;15;False;False;False;False;False
17;Barcelona B;1985-1986;2ª;14;16;False;False;False;False;False
17;Rec. Huelva;1985-1986;2ª;20;5;False;True;False;False;False
17;Malaga (C.D.);1985-1986;2ª;16;13;False;False;False;False;False
17;Cartagena F.C.;1985-1986;2ª;10;20;False;False;False;False;False
17;Zaragoza B;1985-1986;2ª;18;8;False;False;False;False;False
17;Elche;1985-1986;2ª;22;4;False;True;False;False;False
17;At. Madrid B;1985-1986;2ª;12;18;False;False;False;False;False
17;Sabadell;1985-1986;2ª;24;3;False;True;False;False;False
17;Sestao;1985-1986;2ª;18;7;False;False;False;False;False
17;Ath. Bilbao B;1985-1986;2ª;18;9;False;False;False;False;False
17;Mallorca;1985-1986;2ª;16;11;False;False;False;False;False
17;Albacete;1985-1986;2ª;12;17;False;False;False;False;False
17;Logrones;1985-1986;2ª;26;1;True;False;False;False;False
18;Oviedo;1985-1986;2ª;18;9;False;False;False;False;False
18;Tenerife;1985-1986;2ª;12;18;False;False;False;False;False
18;Dptivo. Coruna;1985-1986;2ª;18;8;False;False;False;False;False
18;Murcia;1985-1986;2ª;26;1;True;False;False;False;False
18;Real Madrid B;1985-1986;2ª;16;15;False;False;False;False;False
18;Castellon;1985-1986;2ª;16;13;False;False;False;False;False
18;Rayo Vallecano;1985-1986;2ª;14;16;False;False;False;False;False
18;Barcelona B;1985-1986;2ª;16;12;False;False;False;False;False
18;Rec. Huelva;1985-1986;2ª;22;4;False;True;False;False;False
18;Malaga (C.D.);1985-1986;2ª;18;10;False;False;False;False;False
18;Cartagena F.C.;1985-1986;2ª;10;20;False;False;False;False;False
18;Zaragoza B;1985-1986;2ª;18;11;False;False;False;False;False
18;Elche;1985-1986;2ª;22;5;False;True;False;False;False
18;At. Madrid B;1985-1986;2ª;12;19;False;False;False;False;False
18;Sabadell;1985-1986;2ª;26;3;False;True;False;False;False
18;Sestao;1985-1986;2ª;20;7;False;False;False;False;False
18;Ath. Bilbao B;1985-1986;2ª;20;6;False;True;False;False;False
18;Mallorca;1985-1986;2ª;16;14;False;False;False;False;False
18;Albacete;1985-1986;2ª;14;17;False;False;False;False;False
18;Logrones;1985-1986;2ª;26;2;True;False;False;False;False
19;Oviedo;1985-1986;2ª;20;8;False;False;False;False;False
19;Tenerife;1985-1986;2ª;12;18;False;False;False;False;False
19;Dptivo. Coruna;1985-1986;2ª;20;7;False;False;False;False;False
19;Murcia;1985-1986;2ª;28;1;True;False;False;False;False
19;Real Madrid B;1985-1986;2ª;16;15;False;False;False;False;False
19;Castellon;1985-1986;2ª;18;11;False;False;False;False;False
19;Rayo Vallecano;1985-1986;2ª;14;16;False;False;False;False;False
19;Barcelona B;1985-1986;2ª;18;12;False;False;False;False;False
19;Rec. Huelva;1985-1986;2ª;22;4;False;True;False;False;False
19;Malaga (C.D.);1985-1986;2ª;18;14;False;False;False;False;False
19;Cartagena F.C.;1985-1986;2ª;12;19;False;False;False;False;False
19;Zaragoza B;1985-1986;2ª;20;10;False;False;False;False;False
19;Elche;1985-1986;2ª;22;5;False;True;False;False;False
19;At. Madrid B;1985-1986;2ª;12;20;False;False;False;False;False
19;Sabadell;1985-1986;2ª;28;2;True;False;False;False;False
19;Sestao;1985-1986;2ª;20;9;False;False;False;False;False
19;Ath. Bilbao B;1985-1986;2ª;22;6;False;True;False;False;False
19;Mallorca;1985-1986;2ª;18;13;False;False;False;False;False
19;Albacete;1985-1986;2ª;14;17;False;False;False;False;False
19;Logrones;1985-1986;2ª;26;3;False;True;False;False;False
20;Oviedo;1985-1986;2ª;22;7;False;False;False;False;False
20;Tenerife;1985-1986;2ª;12;19;False;False;False;False;False
20;Dptivo. Coruna;1985-1986;2ª;22;6;False;True;False;False;False
20;Murcia;1985-1986;2ª;28;1;True;False;False;False;False
20;Real Madrid B;1985-1986;2ª;16;16;False;False;False;False;False
20;Castellon;1985-1986;2ª;20;10;False;False;False;False;False
20;Rayo Vallecano;1985-1986;2ª;14;17;False;False;False;False;False
20;Barcelona B;1985-1986;2ª;20;11;False;False;False;False;False
20;Rec. Huelva;1985-1986;2ª;22;5;False;True;False;False;False
20;Malaga (C.D.);1985-1986;2ª;20;13;False;False;False;False;False
20;Cartagena F.C.;1985-1986;2ª;14;18;False;False;False;False;False
20;Zaragoza B;1985-1986;2ª;20;14;False;False;False;False;False
20;Elche;1985-1986;2ª;24;4;False;True;False;False;False
20;At. Madrid B;1985-1986;2ª;12;20;False;False;False;False;False
20;Sabadell;1985-1986;2ª;28;2;True;False;False;False;False
20;Sestao;1985-1986;2ª;22;8;False;False;False;False;False
20;Ath. Bilbao B;1985-1986;2ª;22;9;False;False;False;False;False
20;Mallorca;1985-1986;2ª;20;12;False;False;False;False;False
20;Albacete;1985-1986;2ª;16;15;False;False;False;False;False
20;Logrones;1985-1986;2ª;26;3;False;True;False;False;False
21;Oviedo;1985-1986;2ª;22;9;False;False;False;False;False
21;Tenerife;1985-1986;2ª;12;20;False;False;False;False;False
21;Dptivo. Coruna;1985-1986;2ª;22;8;False;False;False;False;False
21;Murcia;1985-1986;2ª;30;1;True;False;False;False;False
21;Real Madrid B;1985-1986;2ª;18;16;False;False;False;False;False
21;Castellon;1985-1986;2ª;22;6;False;True;False;False;False
21;Rayo Vallecano;1985-1986;2ª;14;17;False;False;False;False;False
21;Barcelona B;1985-1986;2ª;20;13;False;False;False;False;False
21;Rec. Huelva;1985-1986;2ª;22;7;False;False;False;False;False
21;Malaga (C.D.);1985-1986;2ª;22;10;False;False;False;False;False
21;Cartagena F.C.;1985-1986;2ª;14;18;False;False;False;False;False
21;Zaragoza B;1985-1986;2ª;22;12;False;False;False;False;False
21;Elche;1985-1986;2ª;26;4;False;True;False;False;False
21;At. Madrid B;1985-1986;2ª;14;19;False;False;False;False;False
21;Sabadell;1985-1986;2ª;30;2;True;False;False;False;False
21;Sestao;1985-1986;2ª;22;11;False;False;False;False;False
21;Ath. Bilbao B;1985-1986;2ª;24;5;False;True;False;False;False
21;Mallorca;1985-1986;2ª;20;14;False;False;False;False;False
21;Albacete;1985-1986;2ª;18;15;False;False;False;False;False
21;Logrones;1985-1986;2ª;26;3;False;True;False;False;False
22;Oviedo;1985-1986;2ª;22;12;False;False;False;False;False
22;Tenerife;1985-1986;2ª;12;20;False;False;False;False;False
22;Dptivo. Coruna;1985-1986;2ª;22;9;False;False;False;False;False
22;Murcia;1985-1986;2ª;32;1;True;False;False;False;False
22;Real Madrid B;1985-1986;2ª;18;16;False;False;False;False;False
22;Castellon;1985-1986;2ª;24;6;False;True;False;False;False
22;Rayo Vallecano;1985-1986;2ª;16;17;False;False;False;False;False
22;Barcelona B;1985-1986;2ª;22;10;False;False;False;False;False
22;Rec. Huelva;1985-1986;2ª;24;7;False;False;False;False;False
22;Malaga (C.D.);1985-1986;2ª;24;8;False;False;False;False;False
22;Cartagena F.C.;1985-1986;2ª;16;18;False;False;False;False;False
22;Zaragoza B;1985-1986;2ª;22;14;False;False;False;False;False
22;Elche;1985-1986;2ª;26;4;False;True;False;False;False
22;At. Madrid B;1985-1986;2ª;14;19;False;False;False;False;False
22;Sabadell;1985-1986;2ª;30;2;True;False;False;False;False
22;Sestao;1985-1986;2ª;22;13;False;False;False;False;False
22;Ath. Bilbao B;1985-1986;2ª;26;5;False;True;False;False;False
22;Mallorca;1985-1986;2ª;22;11;False;False;False;False;False
22;Albacete;1985-1986;2ª;18;15;False;False;False;False;False
22;Logrones;1985-1986;2ª;28;3;False;True;False;False;False
23;Oviedo;1985-1986;2ª;24;9;False;False;False;False;False
23;Tenerife;1985-1986;2ª;12;20;False;False;False;False;False
23;Dptivo. Coruna;1985-1986;2ª;24;8;False;False;False;False;False
23;Murcia;1985-1986;2ª;34;1;True;False;False;False;False
23;Real Madrid B;1985-1986;2ª;20;15;False;False;False;False;False
23;Castellon;1985-1986;2ª;26;6;False;True;False;False;False
23;Rayo Vallecano;1985-1986;2ª;18;16;False;False;False;False;False
23;Barcelona B;1985-1986;2ª;22;12;False;False;False;False;False
23;Rec. Huelva;1985-1986;2ª;26;7;False;False;False;False;False
23;Malaga (C.D.);1985-1986;2ª;24;11;False;False;False;False;False
23;Cartagena F.C.;1985-1986;2ª;16;18;False;False;False;False;False
23;Zaragoza B;1985-1986;2ª;22;14;False;False;False;False;False
23;Elche;1985-1986;2ª;28;4;False;True;False;False;False
23;At. Madrid B;1985-1986;2ª;14;19;False;False;False;False;False
23;Sabadell;1985-1986;2ª;30;2;True;False;False;False;False
23;Sestao;1985-1986;2ª;22;13;False;False;False;False;False
23;Ath. Bilbao B;1985-1986;2ª;28;5;False;True;False;False;False
23;Mallorca;1985-1986;2ª;24;10;False;False;False;False;False
23;Albacete;1985-1986;2ª;18;17;False;False;False;False;False
23;Logrones;1985-1986;2ª;28;3;False;True;False;False;False
24;Oviedo;1985-1986;2ª;26;8;False;False;False;False;False
24;Tenerife;1985-1986;2ª;12;20;False;False;False;False;False
24;Dptivo. Coruna;1985-1986;2ª;24;9;False;False;False;False;False
24;Murcia;1985-1986;2ª;36;1;True;False;False;False;False
24;Real Madrid B;1985-1986;2ª;20;15;False;False;False;False;False
24;Castellon;1985-1986;2ª;26;7;False;False;False;False;False
24;Rayo Vallecano;1985-1986;2ª;18;16;False;False;False;False;False
24;Barcelona B;1985-1986;2ª;24;10;False;False;False;False;False
24;Rec. Huelva;1985-1986;2ª;28;4;False;True;False;False;False
24;Malaga (C.D.);1985-1986;2ª;24;13;False;False;False;False;False
24;Cartagena F.C.;1985-1986;2ª;18;17;False;False;False;False;False
24;Zaragoza B;1985-1986;2ª;24;14;False;False;False;False;False
24;Elche;1985-1986;2ª;28;6;False;True;False;False;False
24;At. Madrid B;1985-1986;2ª;16;19;False;False;False;False;False
24;Sabadell;1985-1986;2ª;32;2;True;False;False;False;False
24;Sestao;1985-1986;2ª;24;12;False;False;False;False;False
24;Ath. Bilbao B;1985-1986;2ª;30;3;False;True;False;False;False
24;Mallorca;1985-1986;2ª;24;11;False;False;False;False;False
24;Albacete;1985-1986;2ª;18;18;False;False;False;False;False
24;Logrones;1985-1986;2ª;28;5;False;True;False;False;False
25;Oviedo;1985-1986;2ª;28;8;False;False;False;False;False
25;Tenerife;1985-1986;2ª;14;20;False;False;False;False;False
25;Dptivo. Coruna;1985-1986;2ª;26;9;False;False;False;False;False
25;Murcia;1985-1986;2ª;38;1;True;False;False;False;False
25;Real Madrid B;1985-1986;2ª;22;15;False;False;False;False;False
25;Castellon;1985-1986;2ª;28;5;False;True;False;False;False
25;Rayo Vallecano;1985-1986;2ª;18;16;False;False;False;False;False
25;Barcelona B;1985-1986;2ª;24;11;False;False;False;False;False
25;Rec. Huelva;1985-1986;2ª;28;6;False;True;False;False;False
25;Malaga (C.D.);1985-1986;2ª;24;13;False;False;False;False;False
25;Cartagena F.C.;1985-1986;2ª;18;17;False;False;False;False;False
25;Zaragoza B;1985-1986;2ª;24;14;False;False;False;False;False
25;Elche;1985-1986;2ª;28;7;False;False;False;False;False
25;At. Madrid B;1985-1986;2ª;16;19;False;False;False;False;False
25;Sabadell;1985-1986;2ª;34;2;True;False;False;False;False
25;Sestao;1985-1986;2ª;24;12;False;False;False;False;False
25;Ath. Bilbao B;1985-1986;2ª;32;3;False;True;False;False;False
25;Mallorca;1985-1986;2ª;26;10;False;False;False;False;False
25;Albacete;1985-1986;2ª;18;18;False;False;False;False;False
25;Logrones;1985-1986;2ª;30;4;False;True;False;False;False
26;Oviedo;1985-1986;2ª;30;5;False;True;False;False;False
26;Tenerife;1985-1986;2ª;14;20;False;False;False;False;False
26;Dptivo. Coruna;1985-1986;2ª;26;10;False;False;False;False;False
26;Murcia;1985-1986;2ª;40;1;True;False;False;False;False
26;Real Madrid B;1985-1986;2ª;22;15;False;False;False;False;False
26;Castellon;1985-1986;2ª;28;8;False;False;False;False;False
26;Rayo Vallecano;1985-1986;2ª;20;16;False;False;False;False;False
26;Barcelona B;1985-1986;2ª;26;11;False;False;False;False;False
26;Rec. Huelva;1985-1986;2ª;28;7;False;False;False;False;False
26;Malaga (C.D.);1985-1986;2ª;24;14;False;False;False;False;False
